Entry,Name,Total points,Gameweek Points,Gameweek Hits,Rank,Last Rank,Player,Player,Player,Player,Player,Player,Player,Player,Player,Player,Player,Player,Player,Player,Player,Captain,V Captain,Bank amount,Team Value,Gameweek Transfers
2790958,breakfast,326,69,0,204,1873,260,115,247,356,253,478,275,393,480,280,43,136,82,145,195,280,253,1.0,100.1,0
2868398,Classy Skreps,326,60,0,204,407,445,286,267,115,276,253,432,251,417,480,280,135,145,56,335,280,253,0.0,102.1,0
3217692,The steelmen,326,80,0,204,9409,213,115,262,247,246,182,478,122,251,280,480,135,265,475,107,251,122,1.4,99.8,0
3252610,no.,326,72,0,204,2942,400,247,267,286,145,364,393,276,251,480,280,445,95,295,109,280,251,0.4,101.7,0
3633767,Real Hazios**,326,58,0,204,273,400,267,247,28,233,253,393,251,280,480,417,445,145,142,56,280,253,0.7,101.0,0
48474,Brazellians,326,55,0,215,179,445,267,247,116,253,251,40,393,480,151,280,2,433,145,335,280,253,0.0,102.0,0
107113,Sonbovich,326,48,0,215,44,468,28,247,267,253,433,370,393,465,151,280,24,45,330,142,280,253,0.1,101.4,0
375809,The Unlimited FC,326,61,0,215,476,445,247,286,267,253,251,393,370,280,151,45,454,95,145,435,280,253,0.0,102.2,0
436751,Win It St Segalsberg,326,63,0,215,691,454,267,247,143,253,251,393,433,189,280,480,190,95,295,145,280,267,1.6,101.1,0
512100,Pheasant Pluckers,326,66,0,215,1118,454,267,286,247,253,233,393,251,45,417,280,190,142,145,182,280,253,0.1,102.0,0
583919,aKim_LFc,326,57,0,215,247,468,115,262,27,433,458,251,365,40,280,257,351,357,113,189,280,251,0.0,101.6,1
588892,SuperCally,326,49,8,215,51,445,357,247,267,393,253,276,251,45,280,480,400,105,145,335,280,253,0.2,101.8,3
1224032,�Hasta laVictoria�,326,55,0,215,187,400,267,247,28,393,253,251,370,417,45,280,329,145,383,132,280,251,0.4,100.9,0
1251589,Forzajuve,326,54,0,215,151,445,247,262,267,393,370,251,253,151,45,280,25,330,131,140,280,253,0.7,100.8,0
1292884,The Top Dawgs,326,47,0,215,36,260,247,286,267,115,253,393,251,432,151,280,190,145,189,182,280,253,0.2,101.6,0
1440663,The Conqueror,326,60,0,215,407,400,286,267,247,393,251,370,253,280,305,151,445,95,145,167,280,253,0.4,101.7,0
2038983,Guns N Moses,326,65,0,215,959,445,28,267,247,253,251,370,393,151,280,45,400,145,410,95,280,393,0.2,101.7,0
2920204,Smithies Stars',326,55,0,215,179,260,267,247,286,393,253,251,433,151,480,280,155,142,145,183,280,251,0.1,101.8,0
47325,Supersonic FC,326,57,0,228,264,400,27,246,267,393,433,251,253,23,280,258,445,182,95,145,280,253,0.1,102.5,0
138854,Rockville Rovers,326,69,0,228,959,400,113,115,247,267,253,251,393,189,280,348,445,265,56,183,280,253,0.1,101.6,0
220068,Obesiteam,326,57,0,228,124,445,267,247,357,433,251,253,276,393,45,280,400,145,335,189,280,253,0.8,101.1,0
227699,Gunners N Roses,326,54,0,228,64,260,247,267,115,220,253,150,393,251,459,280,25,480,145,189,280,253,1.3,100.7,1
1184776,Matty's XI,326,70,0,228,2372,213,247,70,267,393,251,122,276,257,45,280,25,145,138,131,280,393,1.0,101.1,0
1362792,LMC,326,73,0,228,1873,490,221,115,286,393,253,251,276,177,417,280,155,143,145,512,280,251,0.9,101.8,0
1513289,Shaq Attack,326,53,0,228,51,445,115,267,247,124,253,251,393,433,280,151,400,145,48,209,280,253,0.2,101.8,1
3473134,The Gyarah,326,59,0,228,378,445,267,291,247,393,253,251,370,45,280,151,400,95,145,167,280,253,0.3,102.0,0
639556,toTi fC,326,57,0,236,264,88,90,29,115,253,393,251,459,419,417,280,24,221,18,313,280,253,1.5,100.2,1
3852576,Annihalators XI,326,54,0,236,80,282,115,357,267,433,253,122,182,393,280,43,498,145,138,189,280,253,0.2,101.6,0
129989,Greenhouse Cavite,326,54,0,238,173,88,267,245,357,393,253,251,276,177,417,280,25,433,145,93,253,251,0.2,102.1,0
577231,TheBeans,325,52,0,239,117,213,359,357,267,115,251,459,253,126,257,151,47,72,433,305,251,253,0.0,101.1,0
30442,Lets Talk About Sess,325,63,0,240,762,260,115,267,356,286,253,365,393,433,280,257,190,410,145,189,280,253,1.1,100.5,0
726590,Rampage FC,325,62,0,240,648,445,267,28,247,393,253,370,251,125,280,151,454,437,145,423,280,253,1.1,100.9,0
197850,OuxFC,325,62,0,242,691,282,267,142,247,253,276,251,40,45,280,480,155,435,95,145,280,253,0.4,101.2,0
241202,CHÈ ĐÙI,325,53,4,242,142,468,247,267,115,233,172,459,251,393,280,417,498,506,151,138,251,280,2.0,100.6,2
444354,Anfield-army,325,72,0,242,3645,260,247,115,355,365,251,126,459,257,234,280,400,140,17,316,280,257,0.3,101.2,0
498519,Trigoria Wolves,325,67,4,242,1590,468,267,115,247,459,184,251,164,151,280,23,25,265,451,196,280,251,0.6,101.2,3
521521,Mamuter F.C.,325,56,0,242,241,445,247,72,267,219,253,393,370,251,45,280,400,167,151,145,280,251,0.0,102.1,0
696754,Olæææv,325,62,0,242,691,400,113,247,267,286,4,251,125,253,276,280,454,131,258,189,280,253,0.3,101.8,1
1024268,Bants FC,325,71,20,242,2942,282,267,162,247,251,276,393,370,43,417,280,47,18,142,330,280,267,0.0,102.0,6
1407088,Harooon,325,68,0,242,1873,400,267,247,286,393,276,253,251,417,280,45,445,95,182,145,280,253,0.0,101.2,0
1975578,Fc Mouka,325,66,0,242,1343,445,267,72,246,251,276,393,391,280,177,45,329,295,28,138,280,276,0.0,102.4,0
1988435,theboypez,325,61,0,242,553,351,262,247,5,251,302,275,393,280,257,43,25,215,32,186,280,251,0.0,101.5,1
3348833,Wenger4pres,325,77,0,242,7068,445,267,247,116,393,253,251,370,45,280,151,454,28,202,95,280,253,0.9,100.8,0
4116663,Shining Lights,325,55,4,242,209,260,247,357,267,253,251,393,432,151,280,45,190,145,519,140,280,253,0.2,102.1,2
4516169,You Mad Bro ?,325,57,0,242,283,282,247,267,115,253,393,251,433,45,280,151,422,96,126,335,280,267,0.2,101.5,0
227,Willy Rönkä's Bucket,325,70,0,255,2532,328,115,267,245,253,251,223,393,280,177,437,190,95,145,56,280,253,0.0,102.0,0
270811,Xerdan Shakira,325,67,0,255,1590,328,247,113,267,432,253,251,370,276,258,280,155,141,145,189,253,251,0.8,101.6,0
654756,Wadiyatalkinabeet,325,52,0,255,124,24,247,267,286,27,253,251,393,276,22,280,190,145,167,209,280,253,0.4,101.5,0
1054713,Holte Heroes,325,68,0,255,1873,328,115,246,267,251,276,393,364,280,480,417,2,458,70,27,280,364,1.0,100.8,0
1422268,MG You Beast,325,58,0,255,341,490,267,357,330,253,276,251,393,125,417,280,25,258,145,335,280,417,0.0,102.0,0
1986539,Källarmästaren,325,69,0,255,2127,260,247,115,267,31,18,393,251,257,43,417,154,270,389,403,270,251,0.2,101.6,0
2410401,Avengers XI,325,56,0,255,241,445,115,286,221,393,251,364,125,432,280,257,24,151,145,49,280,364,0.6,100.7,0
2444820,FullFartFramåt,325,58,0,255,341,400,247,286,267,251,253,276,393,151,280,480,454,131,195,145,280,253,0.3,101.7,0
2472582,Allez!,325,50,0,255,83,260,115,267,246,251,393,253,433,43,417,280,136,145,126,52,280,253,0.4,101.8,0
3175781,Ciorne Szpekulanty,325,48,0,255,51,260,357,246,267,40,364,251,391,189,280,45,136,335,295,145,280,364,4.0,97.5,0
3230930,Kapka Sperma,325,61,0,255,571,400,247,291,267,253,251,370,393,45,280,151,445,95,167,145,280,253,0.2,101.7,0
3266846,Ruicjy Rovers,325,52,0,255,124,468,115,247,357,113,18,184,393,164,257,280,154,72,225,417,280,257,0.9,100.6,0
3503809,Hudson-Oroys,325,61,0,255,571,400,291,267,247,253,251,370,393,151,280,45,445,95,167,145,280,253,0.2,101.7,0
3923587,The Kids,325,58,0,255,341,400,291,267,247,251,370,253,393,45,151,280,445,95,167,145,280,253,0.2,101.7,0
4199284,PolishAlbinoXI,325,61,0,255,571,400,247,291,267,253,393,251,370,45,280,151,445,95,167,145,280,253,0.2,101.7,0
4210404,عايز تهدو هاتلو جدوو,325,66,0,255,1343,468,115,246,27,141,40,125,370,251,280,23,135,284,371,56,280,125,1.2,100.1,0
4398916,Winchen,325,60,0,255,476,260,247,267,116,253,251,125,393,151,280,417,190,145,102,335,280,251,0.6,101.7,0
4439016,Rockstar Republic,325,64,0,255,1046,400,247,286,267,253,251,393,370,45,280,151,328,95,182,145,280,253,0.0,101.5,0
278612,WZÓR Banda Sosnowiec,325,55,0,273,101,400,72,267,247,115,233,125,393,251,23,280,468,437,40,145,280,267,0.7,101.6,0
307462,Spursss,325,62,0,273,323,260,145,247,267,253,370,251,393,151,43,280,155,182,332,138,280,253,0.9,101.5,0
343641,knifey spooney,325,65,0,273,1220,490,286,267,247,115,253,393,276,251,280,45,155,433,145,189,280,253,0.3,102.0,1
387620,How I Met Your Mata,325,62,0,273,749,400,291,247,267,251,253,393,370,45,280,417,445,167,145,95,280,253,0.1,101.7,0
692966,I'M SARRI!,325,60,0,273,529,445,267,427,247,253,276,432,393,251,417,280,136,480,145,335,280,253,0.2,101.8,0
1873088,CouldaWouldaShoulda,325,65,0,273,571,282,267,115,246,359,275,251,256,480,151,280,454,430,182,451,251,151,0.2,101.1,0
2098582,Inter Mullane,325,63,0,273,407,445,247,115,267,286,253,251,393,432,437,280,454,45,95,451,280,253,0.7,101.1,0
3465682,19,325,67,4,273,805,445,245,115,286,370,276,251,172,280,417,257,24,125,380,138,280,172,0.0,100.5,2
350709,AshtonFC,325,63,0,281,446,351,267,245,115,357,410,304,253,251,124,280,136,265,189,209,280,251,0.7,100.7,1
452267,Channel 4 news team,325,50,0,281,43,260,357,115,247,253,433,393,124,251,417,280,136,145,335,189,280,253,0.0,101.8,0
3970246,Manang Banyak,325,58,0,281,198,445,267,247,291,145,253,370,251,393,151,280,400,45,167,95,280,253,0.1,101.6,0
2845134,Downie FC,324,62,0,284,762,468,90,247,267,357,225,122,251,478,480,280,260,157,476,189,280,251,0.2,101.4,1
3940515,ROTEEiNTER,324,56,0,284,273,468,115,357,247,330,253,391,271,365,258,396,498,331,123,235,115,468,1.0,99.6,0
68472,Sexy like Pepsi,324,53,0,286,174,260,115,286,267,247,459,253,393,251,151,280,190,433,43,145,280,253,0.4,102.4,2
2367559,BigNyyy,324,47,0,286,48,468,245,267,115,72,357,253,271,393,280,417,136,480,435,518,280,253,0.0,101.5,0
1076,Ji-Sung Park the Bus,324,51,0,288,118,260,247,286,267,393,253,251,433,280,151,417,155,145,56,335,280,253,0.3,101.6,0
104626,my choice,324,57,0,288,341,282,221,72,378,364,253,251,393,40,417,177,135,151,28,145,253,417,0.3,100.9,1
335434,A Few Good Men,324,76,0,288,7263,260,267,247,115,370,251,18,393,23,280,45,24,335,131,145,280,251,0.0,101.9,0
471046,Enter Shaqiri,324,59,0,288,476,445,247,267,286,432,253,393,251,417,45,280,454,142,145,131,280,253,0.0,101.8,0
499996,Pakcik Ultroman FC,324,73,0,288,2429,445,247,291,267,393,370,253,251,276,280,43,400,189,145,95,280,251,0.1,101.7,0
610035,??????,324,66,0,288,1590,260,247,286,267,251,253,432,125,45,151,280,136,423,145,56,280,253,0.2,101.5,0
638311,Galacticos,324,53,0,288,179,282,267,72,115,247,253,370,393,251,280,45,25,183,145,189,280,253,0.0,101.9,0
1068975,Dilly Ding Dilly Don,324,80,0,288,11682,400,247,246,286,267,251,370,276,480,280,177,454,295,433,145,280,276,0.2,102.1,2
1888565,Delph and safety,324,73,0,288,4896,468,357,115,247,267,330,106,251,40,280,306,25,273,105,109,280,468,0.4,101.0,0
1986390,Kanu FC,324,75,0,288,6237,445,72,247,267,478,433,253,393,251,280,151,135,312,62,48,280,251,0.1,101.4,0
1991212,Da Shiiite,324,63,0,288,923,260,247,115,286,393,275,125,251,458,257,280,445,480,483,145,280,251,1.7,100.2,0
2328890,Bąbelki Apokalipsy,324,50,0,288,94,260,267,115,247,392,253,251,393,280,177,151,25,182,95,145,280,253,0.9,101.1,2
3405268,Dan from ABP,324,71,0,288,3761,282,247,357,267,251,364,433,122,393,417,280,190,145,28,189,280,122,0.0,101.9,0
171013,NIE MA NIC ZA DARMO,324,51,0,301,124,260,267,247,72,182,393,251,253,370,45,280,25,151,145,335,280,253,0.6,101.6,0
281033,Underdog,324,54,0,301,209,260,247,267,286,432,393,253,251,125,151,280,454,332,145,189,280,253,0.1,102.2,0
589232,FC Teo d'Or,324,73,0,301,4896,154,267,115,247,427,251,393,184,257,480,280,136,295,145,56,280,257,0.1,102.0,0
610805,No Kane No Gain,324,59,0,301,476,454,267,247,115,433,18,393,253,280,257,177,136,182,332,145,280,253,0.0,101.7,0
706523,Davistation,324,60,0,301,571,400,267,247,115,253,251,182,276,393,151,280,445,332,145,189,280,253,0.3,101.4,0
1168840,Csaba Must Stay FC,324,57,0,301,341,260,247,286,267,253,251,393,125,151,280,417,190,145,138,56,280,253,0.4,101.9,0
1294104,RKSV Henk,324,54,0,301,209,213,267,247,115,393,124,304,251,253,280,43,25,32,511,189,253,280,0.0,101.7,0
1374905,Coffee Is For Mugs,324,60,0,301,571,400,267,291,247,251,370,253,393,45,280,151,445,167,95,145,280,253,0.3,101.7,0
1579905,Gazza Non-Athletic,324,64,0,301,1075,154,357,115,72,433,459,253,251,184,480,280,468,45,48,335,280,459,0.0,101.2,0
1629468,GolokBongFC,324,61,0,301,691,400,247,357,267,393,370,253,251,45,280,151,445,339,427,95,280,253,0.2,101.6,0
1994405,kamel_makh,324,78,0,301,9409,282,115,332,247,483,251,433,393,480,280,151,454,265,295,456,280,282,0.7,101.1,0
1995043,dreamfc,324,70,0,301,2942,400,247,267,220,253,370,251,393,45,151,280,445,95,167,145,280,253,0.2,101.7,0
2214584,Queens Park Raisins,324,60,0,301,571,400,267,355,247,251,370,393,253,45,280,151,445,95,167,145,280,253,0.2,101.7,0
2321840,Trening na zurci,324,65,0,301,1343,282,267,357,115,247,18,275,251,151,280,480,136,150,56,52,280,251,0.6,101.3,0
2403846,EE’s,324,62,0,301,805,490,267,113,115,247,251,393,253,45,280,417,190,339,56,145,280,253,0.3,101.6,0
2489134,Morgan Slidin' In,324,55,0,301,247,260,247,267,286,138,432,253,251,393,151,280,136,480,56,427,280,260,0.1,101.7,0
2508854,Scholes' Goals,324,63,0,301,923,454,286,267,247,253,251,276,393,480,280,417,136,332,83,145,280,267,0.4,101.5,0
2533165,AFC Bungle,324,51,0,301,124,260,247,115,72,393,271,251,302,43,280,151,490,484,339,4,280,393,0.6,100.6,0
3101956,forma,324,53,0,301,187,490,355,247,115,267,433,253,365,393,280,151,468,28,56,189,280,253,1.4,100.3,0
3907912,Show Me Da  Mané,324,60,0,301,571,400,291,267,247,251,370,253,393,45,151,280,445,145,95,167,280,253,0.2,101.7,0
13079,RafawastheBosphorus,324,74,0,321,6037,400,267,247,378,251,253,276,393,45,151,280,445,70,339,145,280,253,0.0,102.5,1
845624,HARD BRE XI T UTD,324,60,0,321,636,260,312,247,115,357,233,42,251,280,417,437,400,295,145,432,280,260,0.4,101.1,1
2915381,zamalkawy,324,62,0,321,407,490,221,286,267,427,167,253,393,251,280,417,190,95,270,189,270,280,0.1,101.4,0
3353122,Malampoi fc,324,65,0,321,691,400,267,247,145,370,393,253,251,151,45,280,445,291,167,95,280,253,0.6,101.4,0
3581333,FC RAJ,324,54,0,321,232,400,267,247,286,251,253,370,393,280,258,417,24,95,167,145,280,253,0.4,101.7,0
4165198,Team #1,324,60,0,321,636,468,247,330,357,393,251,276,364,280,480,417,136,145,425,182,280,276,0.7,100.6,0
2283415,Silva's Magicians,324,77,0,327,2532,445,247,267,221,276,393,253,251,280,45,480,454,145,56,332,267,276,1.1,101.0,0
2867838,Milinari,324,52,0,327,172,154,247,115,267,251,126,433,253,393,417,280,25,140,145,151,280,253,0.5,101.2,0
2898586,Wakanda team,324,56,0,327,151,154,115,72,247,267,251,391,253,393,280,151,191,332,209,131,280,251,0.9,100.6,0
3767053,CHUCKLES & BURDEN,324,57,0,327,386,445,247,267,145,393,251,370,253,45,151,280,136,357,28,56,280,253,0.1,102.0,2
67900,C. R. 7,323,73,0,331,5351,400,247,267,286,253,393,251,276,280,417,110,490,478,427,145,280,276,0.6,101.2,0
1106887,Aubameyang adingdong,323,62,0,331,923,351,357,247,330,276,393,253,251,437,280,151,454,433,145,335,280,253,0.1,101.0,0
3566003,HannRangers,323,64,0,331,1274,260,113,267,247,253,251,126,393,280,45,417,136,182,332,145,280,251,0.5,101.1,0
4298923,mex ting,323,41,0,331,25,260,72,267,357,115,251,18,253,393,280,151,25,145,56,209,253,280,0.4,101.5,0
142354,Jon Snow's XI,323,49,0,335,94,260,115,247,267,142,393,253,251,280,45,151,179,131,145,56,280,253,0.4,101.6,0
597140,Kallang Alternatives,323,75,0,335,7263,468,356,72,115,27,251,223,370,393,45,280,137,432,145,472,280,251,0.3,101.5,0
873115,Barberloa FC,323,54,0,335,241,400,286,267,247,276,253,251,125,480,280,177,24,95,145,131,280,253,1.0,100.6,1
890294,LH Whites,323,61,0,335,762,468,115,267,245,220,364,124,433,251,151,280,309,506,480,182,280,251,3.2,98.9,0
1024284,Guns & Moses,323,60,0,335,662,260,247,115,286,393,275,251,125,433,257,280,136,28,480,145,280,251,2.2,100.2,2
1028602,Technical Tornadoes,323,62,0,335,959,400,267,247,286,393,432,40,251,253,280,151,445,332,327,145,280,251,0.2,101.6,1
1650608,Game Changer,323,67,0,335,2204,490,267,115,357,247,286,364,251,393,276,280,136,43,327,56,280,251,0.0,101.9,0
2440508,BunnyAyumi,323,47,0,335,71,445,357,267,247,253,251,370,393,43,280,151,400,145,167,52,280,253,0.0,102.0,0
2451754,Truss Me on This,323,59,0,335,571,260,267,247,72,125,253,251,432,480,280,151,490,28,145,56,280,253,0.4,101.6,0
2561485,FC Pettuhootstoinik,323,77,0,335,5351,154,427,94,91,145,80,365,251,177,280,417,155,270,95,295,280,365,2.7,98.0,0
2969805,Enter Shaqiri,323,51,0,335,151,468,70,115,246,164,433,253,459,480,280,372,439,428,32,17,280,372,0.3,101.3,0
3228239,Stretford End Roars,323,62,0,335,923,260,247,72,113,356,286,393,432,251,280,43,490,295,480,147,280,251,0.1,102.0,0
3259651,Chaps Association,323,54,0,335,239,154,357,220,115,262,253,125,393,257,480,280,25,433,126,28,280,257,0.3,101.3,0
3638909,ciyaalka xaafada,323,52,0,335,187,468,27,332,381,393,253,251,433,280,45,417,454,265,184,9,280,251,1.4,99.4,0
4149084,gar123,323,51,0,335,142,498,267,357,115,433,251,458,18,480,257,280,329,150,506,142,280,257,0.0,102.1,0
8185,E Salah Cup Namde,323,65,0,350,1590,445,267,247,28,253,393,276,251,280,45,480,400,95,145,410,280,253,0.1,102.0,0
109240,Diving FC,323,55,0,350,293,260,115,357,28,253,251,393,433,45,257,280,25,145,56,140,280,253,0.8,100.7,0
284948,Mitti FC,323,66,0,350,1819,454,267,286,247,393,253,251,125,45,151,280,190,4,145,433,280,253,0.0,102.0,0
506099,No Juan Matas,323,66,0,350,1819,260,267,332,247,433,253,393,251,151,480,280,47,95,142,167,280,253,0.0,102.1,0
1032437,Keet's Elite,323,53,0,350,232,445,247,267,286,432,251,253,393,480,45,280,24,142,145,131,280,253,0.3,101.7,0
1182261,The Special Ones,323,77,0,350,9409,490,115,247,267,251,393,223,459,177,280,257,154,381,303,53,223,280,0.7,101.3,0
1394556,Copenhagen Allstars,323,68,0,350,2532,490,247,286,267,253,276,251,393,280,45,151,155,95,145,56,280,253,0.5,101.5,0
1525804,Poetry In Motion,323,57,0,350,407,490,247,115,267,253,393,276,433,151,257,280,47,447,95,145,280,253,0.3,101.4,0
1539587,Crvena Zvezda SRB,323,54,0,350,247,468,4,357,115,262,370,393,253,257,280,480,136,433,413,140,280,253,0.1,101.4,0
1701479,Boom,323,59,0,350,571,260,247,116,267,251,253,432,393,151,280,480,136,28,56,145,280,251,0.0,102.0,0
1934133,El gazriin,323,69,0,350,3542,282,115,267,247,251,124,459,370,151,280,43,136,295,93,427,280,251,0.4,101.8,0
2328028,Michelle's Team,323,60,0,350,662,260,355,267,246,115,251,393,433,480,257,280,454,118,459,478,280,257,0.0,102.1,0
2363121,KSA Spartans,323,51,0,350,142,468,247,267,330,276,122,391,253,433,280,480,24,327,334,310,280,468,0.4,101.5,0
2595771,The-Pullshit,323,64,4,350,1274,154,247,115,267,364,251,276,18,45,480,280,400,15,9,503,280,251,0.1,102.3,2
2933230,El Wan Silva D'LeRoy,323,60,0,350,662,400,247,115,267,28,253,276,393,251,280,151,454,126,95,189,280,267,0.0,101.7,0
3222488,Scouser,323,60,0,350,691,400,267,247,357,370,253,251,393,45,151,280,445,410,95,145,253,280,0.1,101.7,0
3327914,Reds FC,323,61,0,350,805,400,247,267,291,253,251,370,393,45,280,151,445,95,167,145,280,251,0.2,101.7,0
3418296,GV,323,59,0,350,571,400,267,247,291,253,251,393,370,45,280,305,445,447,145,95,280,253,0.3,101.5,0
3534299,The Bagwells FC,323,81,0,350,9029,260,247,115,267,251,393,125,253,433,151,280,328,145,28,189,280,253,2.3,100.4,0
4305675,Jay FC,323,54,0,350,247,282,357,115,267,253,478,433,275,480,43,280,136,334,56,428,280,253,4.9,96.9,0
4477484,Stern des Südens,323,56,0,350,341,260,247,267,145,253,251,125,393,233,280,417,190,138,116,189,280,253,0.0,101.9,0
14097,2 Girls 1 Schlupp,323,58,0,371,247,400,142,247,267,393,253,251,370,276,280,45,24,145,335,189,280,267,0.5,101.7,0
15542,Chelsh FC,323,79,0,371,12983,498,286,247,267,145,251,370,410,122,280,437,136,295,335,493,280,251,1.2,101.1,0
15911,FC Andara,323,56,0,371,378,260,267,141,247,393,251,370,253,417,45,280,155,433,95,145,280,417,0.0,102.5,0
155015,CLUB MOAN RINHO,323,61,0,371,889,400,247,142,267,253,251,393,370,151,280,45,445,95,167,52,280,251,0.2,101.6,0
214227,Buckley's  Bumbas,323,55,0,371,293,260,245,286,267,115,18,251,393,253,391,280,136,28,86,209,280,253,0.5,101.3,0
359512,Myles Allison B team,323,79,0,371,7263,490,267,115,286,126,253,251,393,280,417,257,25,131,140,52,267,253,0.0,101.6,0
820274,Pepe Pig,323,71,4,371,4614,260,267,247,286,116,40,251,393,480,280,257,24,295,340,145,280,393,0.3,101.8,2
1090646,Easy,323,74,0,371,6973,260,113,246,115,267,251,184,370,433,280,257,25,393,145,189,251,257,0.8,101.6,0
1345709,50pipsdaily,323,64,0,371,1479,135,267,247,145,393,251,253,223,417,480,280,136,56,409,335,280,253,0.0,101.9,0
1390559,The Clucas Clan,323,62,0,371,1046,400,267,142,247,370,251,393,253,45,280,417,445,145,105,332,280,253,0.2,101.8,0
1610588,Mamelodi Sundowns ♣,323,81,0,371,9409,282,267,247,113,90,393,251,256,276,45,280,445,434,151,145,393,251,0.0,102.2,0
1909018,The SalahPool,323,60,0,371,749,400,247,142,267,253,251,370,393,45,280,151,328,98,145,95,280,253,0.2,101.7,0
2240870,Mwaluz Elites,323,66,0,371,2059,400,291,267,247,145,253,251,370,393,151,280,445,95,210,339,280,267,0.2,101.7,0
2534731,last orders,323,56,0,371,378,490,145,247,267,253,364,393,276,251,396,280,155,189,95,427,280,364,0.1,101.8,0
1828994,FC Dinamo Streymur,323,62,0,385,529,490,246,72,220,184,251,302,393,257,480,280,24,265,9,40,280,251,0.1,101.4,0
3334773,Undefeated,322,58,0,386,541,468,115,162,267,272,126,364,251,393,257,280,454,138,480,74,280,468,0.5,101.0,0
3543082,Alroshin,322,72,0,386,5351,282,357,247,115,393,253,251,125,152,396,151,154,265,332,131,253,282,0.0,101.1,0
4026533,Is this the daily ?,322,71,0,386,4685,154,115,247,330,28,251,40,126,253,280,480,400,357,432,210,251,253,0.0,100.9,0
199930,Ajax Trees **,322,68,0,389,2818,260,267,356,286,393,251,370,432,151,280,257,24,247,435,145,280,257,0.3,101.5,0
1158004,Bishal,322,54,0,389,273,400,247,286,267,253,393,251,276,417,45,280,445,138,145,56,280,253,3.9,98.6,1
2923609,Oldmando Pirates,322,66,0,389,2104,282,267,138,247,253,276,251,393,45,280,417,155,131,145,335,280,253,0.3,101.9,0
82558,Sài Gòn thất thủ,322,65,0,392,1873,260,423,247,267,251,393,253,432,177,280,151,179,182,138,145,280,253,0.9,101.2,1
145167,VE FC,322,59,0,392,691,213,357,115,247,433,253,251,18,83,280,396,136,437,142,28,280,253,0.0,101.6,0
274887,2 Girls 1 Schlupp,322,63,0,392,1343,154,267,247,291,357,251,253,233,151,280,417,25,433,145,131,280,253,0.4,101.3,0
471989,Saleh FFC,322,60,4,392,805,490,157,221,72,40,251,276,393,257,280,177,445,295,28,145,280,295,0.1,101.5,2
780054,OmAr's tEam,322,64,0,392,1590,351,115,72,162,365,253,393,251,40,280,396,422,189,460,428,280,253,0.0,102.1,0
1073138,NOTTSCOUNTY1862,322,57,0,392,476,445,247,267,286,276,253,393,251,417,280,45,454,138,102,335,280,445,0.1,101.6,0
1542351,LawAbidingSigurdsson,322,74,0,392,7263,490,247,71,31,122,251,150,393,258,280,257,445,330,440,500,280,251,0.8,100.5,1
1557952,Attack from the rear,322,50,0,392,151,260,113,115,267,247,246,253,125,302,151,280,25,182,189,56,280,253,1.0,100.6,0
1619429,The Vardy Boys,322,51,0,392,187,260,357,246,115,253,433,459,251,447,305,280,329,91,480,382,280,251,0.4,100.8,0
1823570,One Night In Bangkok,322,65,0,392,1819,490,115,267,72,253,393,251,433,480,280,257,155,145,410,53,280,253,0.3,101.7,0
2460058,ASIFOS XI,322,70,0,392,4272,490,116,247,267,253,251,164,393,177,280,151,454,423,131,145,280,253,0.2,101.6,0
2499238,Ålstars United,322,58,0,392,541,260,247,115,142,393,251,253,433,276,280,151,136,332,189,427,280,253,0.0,101.6,0
3104406,ChakAttack,322,54,0,392,283,154,245,357,267,364,253,393,276,40,45,280,136,480,145,140,280,253,0.0,101.5,0
4367669,Cobra Kai,322,45,0,392,51,260,247,267,27,253,251,393,432,480,280,437,328,95,182,145,280,253,0.5,100.9,0
1637,The Beach Boys,322,52,0,406,209,400,115,247,267,459,253,393,251,280,417,437,454,265,56,145,280,253,0.1,102.1,0
40506,Jossy's Giants,322,64,0,406,1590,454,267,247,142,393,251,253,370,45,417,280,190,182,332,145,280,253,0.0,102.1,0
50808,fotiadis melas,322,63,0,406,1274,400,247,286,267,432,76,393,253,251,480,280,445,95,45,138,253,280,0.4,101.0,0
71512,KG's Utvalgte,322,66,0,406,2204,260,483,247,115,251,124,271,393,45,280,151,400,410,145,138,280,251,0.0,101.6,0
525343,Tobias & pappa,322,54,0,406,293,468,267,286,357,251,253,276,393,433,45,280,155,145,109,52,280,253,0.3,101.6,0
531317,Groß Misconduct,322,48,0,406,101,454,286,357,267,393,253,251,459,280,257,151,47,95,56,145,280,253,0.2,101.8,1
670461,Breen Machine MKII,322,56,0,406,391,260,267,247,72,393,253,18,251,258,280,151,136,145,95,56,280,253,0.9,101.0,0
897885,ApEnDaGrEaT,322,66,0,406,2127,400,247,286,267,393,253,370,251,433,280,22,445,145,189,335,280,253,0.6,101.4,0
945937,CSKA Morsecow,322,62,0,406,1075,445,247,286,267,276,253,393,251,258,280,151,454,458,330,145,280,267,0.3,101.5,0
1101949,Wheelers Warriors,322,77,0,406,10346,282,220,262,72,115,364,251,393,125,151,280,154,318,480,332,280,393,0.0,101.7,0
1362191,Bayer Neverlusen,322,55,0,406,341,468,267,245,357,393,122,433,251,480,280,417,213,478,312,506,280,393,1.0,101.0,0
1437976,bLuE DyNaMoS,322,55,0,406,341,260,267,115,245,253,433,393,251,280,417,151,154,28,56,145,280,253,1.0,101.3,0
