Entry,Name,Total points,Gameweek Points,Gameweek Hits,Rank,Last Rank,Player,Player,Player,Player,Player,Player,Player,Player,Player,Player,Player,Player,Player,Player,Player,Captain,V Captain,Bank amount,Team Value,Gameweek Transfers
609774,FC Zara Boys,266,78,0,407,19670,400,267,245,162,251,276,253,432,480,280,43,454,40,381,138,280,253,0.4,100.5,0
820977,Red or Dead,266,77,0,407,17895,468,115,247,267,82,253,99,393,433,177,280,24,480,142,49,280,253,1.7,99.0,0
896456,Abdelrahman Eid,266,65,0,407,2408,260,115,267,247,56,253,172,251,280,417,45,136,95,410,145,280,253,0.2,101.4,0
942438,Chasing the Son,266,58,0,407,596,260,247,48,267,432,253,251,370,393,417,280,155,95,145,189,280,253,0.4,101.3,0
994295,The Golden Geese,266,57,0,407,484,400,267,247,113,253,393,276,251,126,280,43,445,348,145,95,280,253,0.4,101.2,1
1128365,Thistlesifters,266,57,0,407,583,260,115,247,72,267,253,393,125,233,280,257,190,189,56,145,280,253,1.0,100.3,0
1295996,Gale Force 1,266,57,0,407,484,260,267,113,247,433,18,253,251,125,280,177,190,145,28,189,280,253,0.4,101.0,0
1440663,The Conqueror,266,67,0,407,3584,400,286,267,247,393,251,370,253,280,305,151,445,95,145,167,280,253,0.4,101.1,1
1525804,Poetry In Motion,266,64,0,407,2072,490,247,115,267,253,393,276,433,151,257,280,47,447,95,145,280,253,0.4,100.8,0
1686199,Mamadou Bits Society,266,59,0,407,750,400,247,286,267,276,253,393,251,417,151,280,445,145,56,95,280,253,0.5,100.9,0
1694258,ChatoWaska F.C,266,73,0,407,10097,468,312,356,69,115,274,251,275,370,125,280,454,480,151,143,280,251,0.4,100.3,1
1856107,Flying Without Ings,266,55,0,407,331,400,72,267,247,253,251,125,393,151,280,417,445,28,56,145,280,253,0.4,101.1,0
1889818,Barsnebäck,266,67,0,407,3584,498,247,267,286,253,251,393,370,280,151,45,190,380,145,56,280,253,0.4,101.0,0
1912220,Klopptastic,266,57,0,407,542,400,357,267,72,253,125,393,276,251,43,280,47,327,141,145,253,251,1.0,100.4,1
1930589,easy win,266,56,0,407,451,454,247,267,357,393,276,253,251,125,151,280,136,145,189,52,280,253,0.5,100.9,1
1958905,HoĶ AloH,266,69,0,407,4908,445,357,247,115,70,253,433,393,480,417,280,136,295,145,518,280,253,1.1,99.7,1
2098582,Inter Mullane,266,57,4,407,484,445,247,115,267,286,253,251,393,432,437,280,454,45,95,451,280,253,0.7,100.5,2
2140328,Dukes of Hazard,266,52,0,407,217,351,357,72,267,115,251,393,302,433,306,280,454,87,277,52,280,251,0.0,101.4,0
2283009,Spermaisetpoitsut,266,70,0,407,6527,260,247,115,267,370,251,393,253,45,151,417,400,220,332,126,253,251,0.9,100.3,0
2344365,Meols Greats,266,78,0,407,19670,282,267,247,115,355,253,274,254,43,151,280,136,360,459,458,280,253,1.1,100.0,1
2356831,Exeter Gently,266,68,0,407,4615,260,72,28,357,115,312,393,253,271,417,280,25,433,480,459,280,253,0.9,100.0,0
2559538,afganshah,266,78,0,407,19670,468,115,357,71,336,253,251,433,391,280,43,498,376,480,475,280,468,0.3,100.8,0
2735770,Maradona kebab,266,78,0,407,19670,468,115,220,357,312,253,302,393,459,280,417,179,70,456,480,280,393,0.0,101.0,0
2752574,Mike's11,266,77,0,407,17119,260,220,115,72,357,233,253,13,417,280,480,136,12,451,182,280,253,0.3,100.2,1
2868398,Classy Skreps,266,69,0,407,5442,445,286,267,115,276,253,432,251,417,480,280,135,145,56,335,280,253,0.0,101.5,0
2915381,zamalkawy,266,55,4,407,157,490,221,286,267,427,167,253,393,251,280,417,190,95,270,189,270,280,0.1,100.9,2
3105596,TWIN$ OF TWIN$,266,62,0,407,1357,260,267,286,247,251,253,393,370,45,280,151,445,145,167,95,280,267,1.0,100.2,0
3146036,Eintracht Kiel,266,54,0,407,314,400,267,247,291,251,393,253,124,280,45,417,445,95,145,167,280,253,0.0,101.1,1
3317072,Sporting Isla,266,55,4,407,370,468,357,355,292,246,302,122,251,433,396,280,136,349,382,150,280,251,0.4,100.3,2
3362480,THE CAZETTE,266,54,0,407,278,260,267,72,247,432,253,393,251,417,280,151,155,95,182,145,280,253,0.2,100.9,1
4551262,Aubamayangadingdong,266,48,0,407,88,445,267,115,246,286,251,253,432,393,417,280,400,126,145,209,280,253,0.2,101.0,0
206515,pecijevi konji,266,83,0,446,23305,260,246,267,262,115,433,393,251,391,177,372,24,480,70,199,372,251,0.0,101.3,1
350709,AshtonFC,266,56,0,446,217,351,267,245,115,357,410,304,253,251,124,280,136,265,189,209,280,251,0.0,101.0,1
1704805,Asian Milan Games,266,52,4,446,88,154,247,267,286,433,40,251,253,393,177,280,445,45,142,145,280,253,0.3,101.1,2
2532444,It’s coming home,266,55,0,446,157,445,267,247,357,383,251,253,370,393,280,45,136,151,56,429,280,253,1.7,99.5,0
2624168,Gud bevare Danmark,266,71,0,446,3584,445,267,247,356,253,370,251,393,43,151,280,400,167,145,95,280,253,0.2,101.2,0
116844,#MeyerOfLondon,266,63,4,451,933,468,247,113,267,18,391,433,253,393,151,280,155,145,335,86,280,253,0.6,101.1,2
12784,Messi Team,265,61,0,452,1357,154,267,247,72,370,276,393,253,251,280,417,136,145,95,189,280,253,0.0,101.4,1
1306612,Trailer Trash,265,57,0,452,596,400,357,72,267,18,251,253,393,151,45,280,445,126,145,52,280,253,0.5,100.6,2
3897231,มองต์ไปแล้วแย่ร์,265,73,0,452,10655,260,115,220,267,246,357,253,433,302,280,257,25,459,209,519,267,357,0.0,101.2,0
4233326,RPFC,265,65,0,452,2891,400,357,262,115,247,253,126,459,433,280,372,454,142,339,258,280,253,0.0,100.8,0
24243,Lucky Strike FC,265,49,0,456,134,468,27,72,267,393,276,251,253,177,280,43,25,435,142,145,280,253,0.5,100.8,2
45987,Bedroo Playstation,265,56,4,456,542,260,115,286,247,40,253,251,124,417,280,45,190,141,410,145,280,253,0.0,101.2,3
132487,TeamOwais,265,48,4,456,109,260,115,355,247,18,393,251,302,417,257,280,136,28,339,138,251,257,0.1,101.2,3
135453,Inter&Exether Utd *,265,75,0,456,14106,445,286,247,267,253,251,432,370,480,280,417,190,95,145,202,280,253,1.3,99.9,0
142692,Krantz,265,53,0,456,314,400,27,247,267,276,251,253,393,417,280,151,445,138,145,56,280,253,0.5,101.2,1
173015,Useless FC,265,70,0,456,7639,400,267,247,28,276,251,253,393,280,417,151,445,141,131,145,280,253,0.1,101.7,1
193021,The Gremlins,265,61,0,456,1357,454,4,115,247,267,18,251,253,40,280,417,155,7,189,56,280,253,0.0,101.2,0
201028,Eto'ManeDixonZidane4,265,67,0,456,4615,454,247,267,286,276,253,251,393,280,45,417,190,433,145,335,280,253,0.1,101.7,1
336687,Golden Generation,265,55,0,456,410,400,267,145,247,276,393,251,253,40,280,417,328,480,95,28,280,253,0.4,100.9,1
935431,Tikka Mo Salah,265,65,0,456,2891,498,115,246,267,433,458,251,253,480,280,417,25,265,145,56,280,253,0.0,101.3,2
1630847,Pique Blinders,265,57,0,456,693,468,357,268,267,251,459,253,393,225,258,280,445,162,151,141,280,253,0.9,100.3,2
2191111,Alisson Wonderland,265,56,0,456,542,468,115,247,28,253,393,164,150,417,151,280,400,311,320,5,280,253,0.0,100.7,2
2195477,ITS COMING HOME,265,88,0,456,61884,468,115,357,246,162,253,393,391,122,280,480,136,405,56,189,280,253,0.0,100.9,0
2442340,F.C. Arsenal Šopić,265,59,0,456,947,260,247,286,267,253,251,432,393,480,280,151,400,138,56,427,280,251,0.1,101.5,1
3083949,kneerose,265,47,0,456,88,400,247,267,156,370,253,251,393,151,45,280,445,145,167,95,280,253,0.4,100.7,0
3382771,FowlerHenderson,265,65,0,456,2891,260,247,115,72,312,253,251,225,458,280,151,439,335,59,43,280,253,0.0,100.9,0
3651346,Epping Toffees,265,54,0,456,370,400,247,267,115,433,251,253,393,437,280,43,191,18,49,28,280,251,0.0,101.6,0
3664795,And Smith Must Score,265,61,0,456,1357,260,247,267,138,253,393,225,251,433,280,417,136,151,95,423,280,253,1.0,100.3,0
3873508,Pay-Rock,265,60,0,456,1135,445,247,267,357,253,251,459,393,417,151,280,400,145,410,192,253,445,1.9,99.4,0
4026083,لا اله الا الله,265,52,0,456,233,490,247,162,267,370,251,276,253,393,280,417,190,145,189,95,280,253,0.1,100.8,1
73446,GRIZZYFC,265,76,0,476,17119,282,357,220,115,253,393,433,126,151,417,257,468,302,145,330,253,151,0.0,100.7,0
82640,ARMY,265,54,0,476,370,445,115,247,267,253,393,251,458,45,396,280,400,432,138,145,280,253,1.1,100.2,1
147484,THE INVINCIBLES,265,66,0,476,3584,400,286,247,267,145,253,393,18,280,417,480,445,95,295,56,280,253,0.4,100.8,0
178688,Dont Know,265,63,0,476,2072,260,267,145,247,125,251,297,393,23,417,280,445,18,141,332,267,251,0.4,100.7,0
227029,Placeholder,265,57,0,476,596,445,267,247,27,393,253,276,251,417,280,45,454,182,145,138,280,253,0.0,101.5,1
265082,Bayer Neverloosen,265,54,0,476,331,490,247,267,357,18,393,251,253,480,151,280,25,28,339,145,280,253,0.4,101.1,0
268526,Shaqiri's Left Calf,265,63,0,476,2072,260,247,357,28,267,364,40,393,253,280,257,155,145,131,189,280,364,1.0,100.3,1
375809,The Unlimited FC,265,66,0,476,3584,445,247,286,267,253,251,393,370,280,151,45,454,95,145,435,280,253,0.0,101.5,1
384532,TheWinnerTakesItAll,265,58,0,476,750,445,247,267,286,253,251,276,393,480,417,280,454,56,95,145,280,253,0.5,100.9,0
447889,DFC,265,67,0,476,4615,445,267,247,72,253,251,393,370,45,280,417,136,126,332,196,280,253,0.2,101.0,0
471046,Enter Shaqiri,265,61,0,476,1357,445,247,267,286,432,253,393,251,417,45,280,454,142,145,131,280,253,0.0,101.4,0
610805,No Kane No Gain,265,59,0,476,1052,454,267,247,115,433,18,393,253,280,257,177,136,182,332,145,280,253,0.0,101.0,1
713171,Stoke R Going Up,265,51,0,476,217,154,267,378,247,393,253,223,125,151,280,417,490,433,245,145,280,253,2.0,99.3,0
808975,Serang Hendap,265,64,0,476,2408,468,357,70,267,253,459,365,251,480,280,177,136,145,56,95,280,253,0.0,101.1,1
842886,JSK,265,60,0,476,1253,351,245,357,115,267,253,433,124,393,280,417,136,444,332,456,280,351,2.3,98.6,1
992670,Gaped Crusaders,265,66,0,476,3584,468,247,115,220,253,18,126,223,417,43,280,400,147,138,195,280,253,0.0,100.8,0
1024804,What the Pell !,265,60,0,476,1253,260,267,247,286,116,253,393,251,410,417,280,190,45,459,145,280,253,0.1,101.6,1
1066399,Dream Team 22,265,59,0,476,947,260,286,247,267,251,393,432,253,480,280,151,136,56,138,335,280,253,0.3,101.0,0
1073138,NOTTSCOUNTY1862,265,62,0,476,1654,445,247,267,286,276,253,393,251,417,280,45,454,138,102,335,280,445,0.1,100.8,0
1213174,ZaRteX,265,57,0,476,596,260,247,145,267,28,253,251,393,18,280,151,454,45,56,158,280,251,0.3,101.0,1
1394648,chill babe,265,75,0,476,14106,468,247,357,115,253,393,364,478,280,151,480,136,145,56,52,280,253,2.5,98.7,1
1514611,Party Parm's Pro's,265,61,0,476,1357,260,247,267,286,251,253,393,432,45,280,417,136,145,95,56,280,253,0.8,100.4,0
1523234,ppptteeammm,265,65,0,476,3336,445,247,267,423,253,393,251,276,480,280,417,454,433,145,138,280,253,0.5,101.0,1
1566417,Åbergs Gubbar,265,93,0,476,91352,351,28,247,378,267,164,253,223,18,177,280,445,410,480,192,280,177,0.0,101.4,0
1585559,My-AdunkZ,265,45,0,476,52,260,115,28,267,245,393,253,251,45,151,280,445,126,435,332,280,253,0.2,100.8,0
